TIME(S),GENERATION,COUNT,MALE%,SIZE,SPEED,V_RADIUS,V_ANGLE,VA_BOOST_LIKELIHOOD,VA_BOOST_STRENGTH,M_ENERGY_TO_OFFSPRING%,F_ENERGY_TO_OFFSPRING%,MTF_OFFSPRING%,M_DESIRABILITY%,F_STANDARDS%,F_GESTATION_PERIOD,MTV_DIG%,MATE_ENERGY_THRESH,BOREDOM_THRESH,EXPLOREMTP
16893,22,1199,0.7439533,1.042244,0.947702,1.059622,4.586647,0,0.1039187,0.06243042,0.2718033,0.4177788,0.5695217,0.7529281,6.754939,0.5448508,0.04924008,6.355708,9.012065,
16913,22,1193,0.7409891,1.042033,0.9475685,1.06095,4.57869,0,0.1035098,0.06238542,0.27295,0.4206189,0.5719957,0.7534816,6.75511,0.543872,0.04939764,6.349777,8.984593,
16933,23,1175,0.746383,1.042598,0.9455657,1.058144,4.559514,0,0.103599,0.06214169,0.2751779,0.4218087,0.5733002,0.7540654,6.769587,0.5435296,0.04937409,6.336056,9.008753,
16953,23,1173,0.741688,1.040131,0.944482,1.065356,4.563658,0,0.1040347,0.06213659,0.2733518,0.4244211,0.5760039,0.7539228,6.790547,0.5441497,0.04963534,6.416472,8.935046,
16973,23,1175,0.7370213,1.039288,0.9447131,1.073104,4.55736,0,0.1044021,0.06218332,0.2739732,0.4253427,0.5780932,0.7542822,6.807652,0.5441203,0.04960301,6.443694,8.864148,
16993,23,1187,0.7312553,1.039979,0.9484248,1.077466,4.554338,0,0.1042788,0.06245878,0.2728366,0.4262947,0.5758899,0.754782,6.832206,0.5446721,0.04953627,6.42536,8.853663,
17013,23,1190,0.7302521,1.040408,0.9499311,1.080645,4.553179,0,0.1038923,0.06259159,0.2753914,0.4270373,0.5749941,0.7560166,6.858114,0.5451949,0.04945208,6.432047,8.863875,
17033,23,1208,0.7301325,1.044829,0.9517501,1.082319,4.543775,0,0.1035897,0.06289543,0.2757212,0.4302044,0.5777337,0.7563506,6.861024,0.5444822,0.04924377,6.431301,8.798181,
17054,23,1220,0.7229508,1.043842,0.9520555,1.080661,4.536217,0,0.104496,0.06334838,0.2733898,0.4333415,0.5764292,0.7563329,6.871093,0.5445777,0.04939936,6.442801,8.759588,
17074,23,1213,0.7205276,1.046397,0.9531097,1.081144,4.521278,0,0.1042789,0.06322204,0.2727081,0.4340193,0.5744928,0.7542914,6.874608,0.5433274,0.04955822,6.412021,8.739767,
17094,23,1211,0.7217176,1.047799,0.9542981,1.079567,4.520172,0,0.103961,0.06270809,0.2731569,0.4355603,0.5765262,0.756699,6.866316,0.5428063,0.04945038,6.418916,8.699467,
17114,23,1196,0.7215719,1.049218,0.9556213,1.075714,4.510236,0,0.1042055,0.0626779,0.2741935,0.4367755,0.5783216,0.7583716,6.89235,0.5426393,0.0496092,6.391036,8.704021,
17134,23,1187,0.7295703,1.04506,0.9564155,1.073097,4.506452,0,0.1045282,0.06303796,0.2732233,0.4355479,0.5765355,0.7585236,6.904413,0.5421813,0.0497913,6.408155,8.717658,
17154,23,1174,0.7393526,1.043423,0.9561755,1.070808,4.505461,0,0.1043704,0.06302696,0.2724584,0.4345935,0.5762043,0.7594239,6.885394,0.5417589,0.05020388,6.418724,8.707778,
17174,23,1172,0.7474403,1.041532,0.9572149,1.067066,4.503182,0,0.1049477,0.06275129,0.2710601,0.4291206,0.5731254,0.7590983,6.895333,0.5421161,0.05025146,6.417097,8.70223,
17194,23,1181,0.745978,1.038356,0.9593278,1.064728,4.502603,0,0.1053983,0.06273783,0.2689179,0.4280176,0.5683433,0.7596915,6.894876,0.5416394,0.05055247,6.409294,8.68234,
17214,23,1196,0.7466555,1.034651,0.9624998,1.06966,4.510338,0,0.1059068,0.06287272,0.2683599,0.4281821,0.5681581,0.7588056,6.89053,0.5406998,0.05017935,6.415804,8.673062,
17234,23,1189,0.7518923,1.030699,0.9625807,1.063031,4.517759,0,0.1060334,0.06306237,0.2697811,0.4269579,0.5649612,0.7581658,6.903284,0.5410303,0.05015437,6.386312,8.657478,
17254,23,1194,0.7546064,1.026848,0.9623557,1.060416,4.520813,0,0.1062203,0.06312197,0.2697029,0.4263056,0.5646206,0.7570735,6.90159,0.540341,0.05010677,6.390537,8.67604,
17274,23,1195,0.748954,1.025813,0.9618331,1.059758,4.510638,0,0.1063732,0.06294173,0.2693983,0.4290037,0.5629228,0.7544419,6.923254,0.5399344,0.05004976,6.384094,8.674334,
17294,23,1209,0.7435898,1.02523,0.9602109,1.055197,4.522471,0,0.1064781,0.06314055,0.2680826,0.428563,0.559077,0.7509861,6.94793,0.5398802,0.04979652,6.388515,8.75856,
17314,23,1232,0.7451299,1.023804,0.9617351,1.05096,4.522253,0,0.1061403,0.06371912,0.2674851,0.4278903,0.5592815,0.7502886,6.927349,0.53948,0.04948234,6.412478,8.807214,
17334,23,1243,0.7361223,1.025719,0.9625373,1.052733,4.519459,0,0.1058624,0.06432483,0.2668701,0.4275483,0.5608028,0.7501653,6.914902,0.5400143,0.04942199,6.390611,8.859507,
17354,23,1257,0.7287192,1.02411,0.9627345,1.051532,4.523055,0,0.1055885,0.06449827,0.2673807,0.425782,0.559032,0.7499787,6.899881,0.5411647,0.0490706,6.355264,8.844129,
17374,23,1272,0.7272013,1.022613,0.9622546,1.049828,4.520992,0,0.1057533,0.06437454,0.2668132,0.4246923,0.5592524,0.7492908,6.900167,0.5407279,0.04902314,6.37594,8.856148,
17394,23,1259,0.7267673,1.017589,0.961528,1.047906,4.515089,0,0.1062125,0.06395852,0.265031,0.4224996,0.5597891,0.7486849,6.894203,0.5409766,0.04882569,6.371191,8.903108,
17414,23,1270,0.7291338,1.018214,0.9616866,1.0455,4.502999,0,0.1059511,0.06422817,0.2633805,0.4229676,0.5596642,0.7478278,6.886677,0.5409212,0.04907161,6.357477,8.928317,
17434,23,1283,0.7248636,1.014749,0.9624786,1.045097,4.491623,0,0.1055761,0.0641145,0.2638026,0.4229327,0.5563046,0.7466272,6.872761,0.5422056,0.04936834,6.346537,8.931312,
17454,23,1323,0.723356,1.014958,0.9652384,1.047973,4.487798,0,0.1052698,0.06457597,0.2634951,0.4238328,0.5560434,0.7440589,6.860055,0.5422306,0.04897649,6.366448,8.941398,
17474,23,1338,0.7197309,1.012821,0.9639876,1.044797,4.486036,0,0.1050968,0.06488945,0.2665975,0.4242042,0.5541951,0.7448394,6.848857,0.5437576,0.04879953,6.370143,8.941081,
17494,23,1367,0.7227505,1.015352,0.9605693,1.043501,4.469851,0,0.1048524,0.06414948,0.2703806,0.4228563,0.5556197,0.7437217,6.811923,0.5437693,0.04858388,6.356697,8.962519,
17514,23,1392,0.7191092,1.014942,0.9605815,1.042821,4.472192,0,0.1046004,0.06414308,0.269507,0.4251301,0.5538512,0.7431825,6.802153,0.5433095,0.04857666,6.372874,9.013525,
17534,23,1398,0.7195994,1.017638,0.9594345,1.040233,4.469432,0,0.1044424,0.0640642,0.2688812,0.4260806,0.5501188,0.7430304,6.782335,0.5430167,0.04897926,6.393228,9.024463,
17554,23,1400,0.7135714,1.017606,0.9600523,1.035648,4.45754,0,0.1042564,0.06429064,0.267354,0.4260019,0.5533246,0.7436131,6.778077,0.5422348,0.04892223,6.388453,9.064016,
17574,23,1381,0.7197683,1.019659,0.960079,1.031811,4.455652,0,0.1042087,0.06415806,0.2676714,0.4253303,0.5559,0.7441149,6.800838,0.5431277,0.04900207,6.376092,9.078865,
17594,23,1383,0.7201735,1.018991,0.9605968,1.028577,4.437705,0,0.1042675,0.06398658,0.2658364,0.4290897,0.5560478,0.7461883,6.804472,0.543835,0.04939141,6.360086,9.066116,
17614,23,1376,0.7260174,1.019351,0.9601446,1.025052,4.421694,0,0.1043471,0.06396952,0.2664973,0.4295022,0.5582641,0.7470732,6.814456,0.5425073,0.04944731,6.337253,9.032439,
17634,23,1361,0.7259368,1.018352,0.9581606,1.02522,4.413735,0,0.1043768,0.06413546,0.2649902,0.4299704,0.5559274,0.745388,6.810091,0.5415719,0.04933278,6.353864,9.032555,
17654,23,1344,0.7321429,1.015613,0.9596715,1.025969,4.415394,0,0.1043023,0.06448779,0.2653439,0.4313494,0.554112,0.7446945,6.807783,0.5425847,0.04926254,6.357755,9.036901,
17674,23,1345,0.735316,1.015883,0.9587807,1.023381,4.417428,0,0.1051881,0.0641109,0.2665774,0.4318221,0.5523078,0.7433311,6.813655,0.5433338,0.04959952,6.404929,8.955195,
17694,23,1344,0.7299107,1.016855,0.9602579,1.020964,4.417184,0,0.1053316,0.06417865,0.2669577,0.435449,0.5534166,0.7440516,6.780057,0.5443894,0.04975737,6.365092,8.908858,
17714,23,1364,0.7228739,1.016099,0.9614378,1.020168,4.43235,0,0.1057588,0.06429043,0.2660736,0.4376709,0.5523174,0.7443805,6.783074,0.5446848,0.04939523,6.339538,8.846725,
17734,23,1363,0.7153338,1.013377,0.9623078,1.017643,4.437384,0,0.1060063,0.06424163,0.2658146,0.4393869,0.5550472,0.7445922,6.790866,0.5451626,0.04935614,6.312876,8.825999,
17754,23,1387,0.7123288,1.012357,0.9612701,1.015778,4.425794,0,0.1062225,0.06435438,0.266958,0.4425407,0.5537432,0.7452335,6.778197,0.5449615,0.04951368,6.330684,8.83357,
17774,23,1407,0.7100213,1.012576,0.9599901,1.01258,4.413957,0,0.1065057,0.06461739,0.2675986,0.4418498,0.5565328,0.7446731,6.787315,0.5455031,0.04939565,6.32397,8.851259,
17794,23,1413,0.7126681,1.01156,0.9603788,1.011587,4.399332,0,0.1065281,0.06482357,0.2666814,0.4424672,0.557089,0.7468675,6.793591,0.5444098,0.04917492,6.300454,8.843906,
17814,23,1383,0.7172813,1.007414,0.960358,1.010959,4.404459,0,0.1067846,0.06453165,0.2685727,0.4426928,0.5564858,0.7487515,6.824703,0.5447946,0.04928013,6.302545,8.832953,
17834,23,1382,0.7149059,1.006329,0.9608403,1.007839,4.411036,0,0.1067476,0.06435259,0.2697978,0.4441219,0.5540798,0.7514715,6.83636,0.5439867,0.04922003,6.28396,8.857497,
17854,23,1359,0.718911,1.005997,0.959906,1.005776,4.417077,0,0.1064363,0.06420292,0.2699762,0.4426192,0.5551825,0.7515685,6.846092,0.5434167,0.04928967,6.301995,8.849469,
17874,23,1364,0.7280059,1.005858,0.9588411,1.001276,4.426444,0,0.1058884,0.06433874,0.2717296,0.4419178,0.5542713,0.7523798,6.860339,0.5438193,0.04944339,6.30759,8.90419,
17894,23,1363,0.7226706,1.003785,0.9588065,1.000895,4.424401,0,0.1056717,0.0643558,0.2718035,0.4419521,0.553604,0.7534117,6.870511,0.54423,0.04913937,6.313126,8.896344,
17914,23,1347,0.7201188,1.004185,0.9587665,1.000337,4.426332,0,0.105868,0.0643563,0.2716706,0.4436086,0.5529531,0.7550237,6.857102,0.5436221,0.04914094,6.297333,8.89378,
17934,23,1355,0.7166052,1.002089,0.9577186,1.000155,4.424223,0,0.1058132,0.06425724,0.2724465,0.4444831,0.5525779,0.7557066,6.865207,0.5425882,0.04903727,6.297623,8.841472,
17955,23,1358,0.7157584,0.9971974,0.9584236,0.9984095,4.425306,0,0.1059882,0.06404743,0.2719996,0.4431388,0.5528799,0.754187,6.880877,0.5422134,0.04904808,6.339624,8.792666,
17975,23,1333,0.7209302,0.9984102,0.9586719,0.9995173,4.424143,0,0.1059852,0.06400909,0.272505,0.4427239,0.5515898,0.7512484,6.8819,0.542154,0.04908454,6.344985,8.793836,
17995,23,1349,0.721275,0.9976171,0.9569194,0.9997719,4.432776,0,0.1057457,0.06380332,0.2712285,0.4434752,0.5480379,0.7520368,6.893321,0.5418538,0.04946972,6.310528,8.793848,
18015,23,1362,0.7187959,0.9973296,0.9566547,0.9993159,4.431161,0,0.1056168,0.0640298,0.2701244,0.4428868,0.5499102,0.7514731,6.871417,0.5417915,0.04928377,6.319282,8.817752,
18035,23,1382,0.7199711,0.9967288,0.9565468,0.9970943,4.425509,0,0.1056209,0.06397416,0.2716366,0.444631,0.549085,0.7512748,6.873651,0.5424124,0.04919428,6.316349,8.828105,
18055,23,1363,0.7168012,0.994723,0.9571817,0.9967434,4.426447,0,0.1057852,0.06373806,0.2733682,0.4463706,0.5508661,0.7505178,6.887157,0.5426267,0.04901247,6.331245,8.809922,
18075,23,1352,0.7196745,0.9944525,0.9583849,1.000196,4.42382,0,0.1057576,0.06372979,0.2732179,0.4475977,0.5533575,0.7507423,6.873259,0.5422042,0.04906285,6.337774,8.754512,
18095,23,1339,0.7214339,0.9933729,0.9585536,1.002877,4.416399,0,0.1064319,0.06369547,0.2723569,0.4471844,0.5543948,0.7517342,6.891583,0.5427971,0.04918875,6.364483,8.698618,
18115,23,1328,0.7176205,0.9970084,0.9574871,1.007597,4.422569,0,0.1065076,0.06366236,0.2734472,0.4461451,0.5527925,0.7527643,6.933639,0.5431597,0.0493671,6.336976,8.669298,
18135,23,1330,0.7120301,1.000862,0.9564955,1.009597,4.421958,0,0.1064561,0.06375866,0.2751108,0.4457624,0.5583,0.7560976,6.946852,0.5436642,0.04929801,6.313797,8.61761,
18155,23,1330,0.7082707,1.001657,0.9576536,1.010673,4.424325,0,0.1065299,0.06326979,0.2736476,0.4495429,0.5578032,0.7565325,6.945167,0.5440153,0.0493247,6.305405,8.563362,
18175,23,1334,0.712144,1.001995,0.9571401,1.011304,4.421765,0,0.1061463,0.06314571,0.2719046,0.4470374,0.5590952,0.7553099,6.946203,0.5445306,0.04949626,6.315644,8.564236,
18195,24,1334,0.7166417,1.003468,0.9570735,1.009351,4.422171,0,0.1059113,0.06287628,0.270807,0.4456266,0.5560574,0.7545913,6.942015,0.5457034,0.0494595,6.330647,8.540321,
18215,24,1329,0.7103085,1.006809,0.9578582,1.007956,4.412356,0,0.1055055,0.06253623,0.2701292,0.4467824,0.5592849,0.7549297,6.958435,0.5454779,0.04923614,6.336439,8.587326,
18235,24,1339,0.7094847,1.00485,0.9591513,1.009332,4.399868,0,0.1056342,0.06231594,0.2689828,0.4445941,0.5609384,0.7535845,6.96357,0.5458439,0.04885138,6.32652,8.611199,
18255,24,1356,0.7168142,1.004158,0.9598279,1.00791,4.395483,0,0.1052969,0.0626002,0.2656559,0.4389906,0.5605164,0.7510149,6.97361,0.547727,0.04869281,6.309158,8.639179,
18275,24,1344,0.719494,1.002105,0.9596219,1.00367,4.399804,0,0.1047446,0.06274366,0.2655591,0.4392877,0.5567107,0.7498303,6.984393,0.5481626,0.04913131,6.320283,8.640848,
18295,24,1353,0.7124907,1.00213,0.9592378,1.002966,4.387815,0,0.1046413,0.0625438,0.2643509,0.4413029,0.5562108,0.7494402,6.980005,0.5475062,0.04922352,6.319676,8.626624,
18315,24,1351,0.7165063,0.9995613,0.9614251,0.9996828,4.377724,0,0.1047111,0.06225347,0.2650238,0.4403762,0.5555878,0.749028,6.988843,0.5482689,0.04937297,6.312838,8.597884,
18335,24,1355,0.7180812,0.998271,0.9606817,0.9953706,4.370429,0,0.1047625,0.06222781,0.2653919,0.4418656,0.5563033,0.7489678,6.99572,0.5488069,0.04957287,6.30561,8.623558,
18355,24,1380,0.7130435,0.996261,0.9600834,0.9969233,4.359901,0,0.1044166,0.06263114,0.2635376,0.4443706,0.5531101,0.7479126,6.996547,0.5495701,0.04941109,6.292189,8.681285,
18375,24,1396,0.7098854,1.000928,0.9588453,0.9973613,4.356212,0,0.1037969,0.06328545,0.2631209,0.4464361,0.5545582,0.7482054,7.004955,0.5481058,0.04962914,6.292669,8.700709,
18395,24,1409,0.7125621,1.002197,0.9595823,0.9962993,4.347825,0,0.103745,0.06378067,0.2626311,0.4446856,0.5555913,0.7476659,7.023971,0.5482438,0.04938618,6.28187,8.668376,
18415,24,1405,0.7145907,1.001418,0.9590964,0.9947047,4.348314,0,0.1041561,0.06382306,0.2655227,0.4457448,0.5566007,0.7473703,7.030606,0.5474306,0.04948943,6.290311,8.680303,
18435,24,1409,0.7224982,0.9988552,0.9588755,0.9967296,4.350907,0,0.1039811,0.06399895,0.2659358,0.4432378,0.5555064,0.7495708,7.03568,0.5456244,0.04978048,6.297092,8.717018,
18455,24,1405,0.7231317,0.9948363,0.9581601,0.997866,4.352244,0,0.1041389,0.06385987,0.2670595,0.4424272,0.5565317,0.7491391,7.042408,0.5463362,0.04947597,6.318768,8.716371,
18475,24,1405,0.7209964,0.9920779,0.9574081,0.9982293,4.337897,0,0.1038924,0.06393231,0.2656882,0.4436776,0.5564398,0.7487112,7.027494,0.5465975,0.0493698,6.324693,8.777282,
18495,24,1412,0.7188385,0.9900726,0.9583662,0.9984998,4.331048,0,0.10413,0.06364188,0.2658522,0.4428476,0.5571821,0.7462478,7.014355,0.547536,0.04941968,6.326359,8.746204,
18515,24,1414,0.7213578,0.9860921,0.9615284,0.9972334,4.333745,0,0.104217,0.06370088,0.2663783,0.4458976,0.5585461,0.7430878,7.008798,0.5487148,0.04940888,6.345854,8.728171,
18535,24,1403,0.7248753,0.9835432,0.9618919,0.9962654,4.33776,0,0.1041132,0.06336223,0.2659392,0.4467293,0.5593668,0.742774,7.014111,0.5491253,0.04921743,6.368031,8.694307,
18555,24,1386,0.7294372,0.9835314,0.9621246,0.9948106,4.336782,0,0.1038211,0.0632151,0.2640074,0.4440896,0.557928,0.7428677,7.029963,0.5496733,0.0493104,6.383075,8.684672,
18575,24,1383,0.725958,0.9832283,0.9613683,0.9909399,4.34096,0,0.103558,0.06306569,0.2639464,0.4431202,0.5586512,0.7444174,7.016785,0.5492346,0.0494505,6.411532,8.694509,
18595,24,1391,0.7282531,0.9834291,0.961149,0.987741,4.336453,0,0.1033815,0.06254931,0.2634135,0.4435701,0.5584087,0.7456634,7.011858,0.5490834,0.04930294,6.403516,8.695743,
18615,24,1402,0.7289586,0.9828073,0.9592176,0.9820477,4.339904,0,0.1035803,0.06219979,0.2618178,0.4412349,0.5592631,0.7474836,7.019859,0.5495834,0.04930733,6.436689,8.723105,
18635,24,1416,0.7224576,0.986106,0.9595847,0.9845186,4.335006,0,0.1036943,0.06193926,0.2601887,0.4416285,0.5587323,0.7501401,7.020412,0.5494406,0.04922639,6.479479,8.772273,
18655,23,1409,0.7196593,0.9863201,0.9569142,0.982007,4.332141,0,0.1037573,0.06165857,0.2597674,0.4433631,0.5599902,0.7515972,7.022641,0.5479075,0.04930587,6.485792,8.740449,
18675,23,1389,0.7213823,0.9873779,0.9574975,0.9838282,4.33331,0,0.1040643,0.06136161,0.2598383,0.4430109,0.5608593,0.7504178,7.03749,0.5478393,0.04944914,6.49313,8.747333,
18695,23,1380,0.7210145,0.9870949,0.9573753,0.9842984,4.339347,0,0.1044581,0.06119423,0.2591189,0.4419332,0.5612576,0.7502399,7.060146,0.5481884,0.04936627,6.490062,8.727088,
18715,23,1363,0.7226706,0.9854667,0.9573379,0.9867665,4.348148,0,0.1045806,0.06148064,0.2599742,0.439489,0.5635805,0.749888,7.071694,0.5485379,0.04923647,6.459325,8.709884,
18735,23,1367,0.7168983,0.9833238,0.9560135,0.9895738,4.347759,0,0.1046894,0.06137176,0.2603089,0.4402473,0.5653302,0.7529349,7.070787,0.5498219,0.04897106,6.434683,8.735452,
18755,23,1374,0.716885,0.9822721,0.9553266,0.9866132,4.326549,0,0.1048483,0.06169582,0.2591786,0.4414585,0.5620457,0.7525072,7.063545,0.5492224,0.04871501,6.42242,8.779673,
18776,23,1394,0.7166427,0.9810652,0.9552368,0.9895548,4.324073,0,0.1049262,0.0617486,0.2571345,0.443003,0.5616236,0.7533157,7.041081,0.5487174,0.04841702,6.468568,8.885991,
18796,23,1401,0.7094932,0.9805218,0.9536525,0.9882435,4.315597,0,0.1050074,0.06180805,0.2549045,0.4457161,0.5610624,0.7533185,7.010848,0.5475557,0.04838217,6.483007,8.908475,
18816,24,1398,0.702432,0.9795387,0.9537245,0.9864252,4.322232,0,0.1051828,0.06186968,0.25645,0.4474261,0.564736,0.7536537,6.984557,0.5455263,0.04857653,6.48015,8.940048,
18836,24,1411,0.7030475,0.9769339,0.9558638,0.9904349,4.312613,0,0.1049619,0.06127238,0.2571764,0.4454909,0.5668326,0.7553213,6.997705,0.5455003,0.04866491,6.458171,8.8958,
18856,23,1430,0.7020979,0.9730586,0.9565564,0.9959159,4.303358,0,0.1047066,0.06089533,0.2575137,0.4442797,0.5657873,0.7550001,7.008611,0.5449541,0.04857066,6.452472,8.953738,
18876,23,1443,0.7040887,0.9710398,0.9571396,0.9950663,4.305815,0,0.1050618,0.06053416,0.2573785,0.4422066,0.5636814,0.7536483,7.014444,0.5448839,0.04823657,6.414826,8.946417,
18896,23,1443,0.7020097,0.9686566,0.9571491,0.9981011,4.310045,0,0.105486,0.06063206,0.2581502,0.4393694,0.5639455,0.7549974,6.988733,0.5443985,0.04818987,6.375516,8.907214,
18916,23,1432,0.702514,0.964906,0.9566743,0.9970311,4.309494,0,0.1054227,0.06102312,0.257632,0.4385644,0.563889,0.755748,6.985147,0.543849,0.04826664,6.368142,8.896348,
18936,23,1437,0.7091162,0.9634641,0.9571866,0.9959229,4.316073,0,0.1057584,0.06132458,0.257143,0.4371497,0.5636719,0.7568651,6.987994,0.5431703,0.04842696,6.386421,8.925524,
18956,23,1444,0.7042936,0.9621783,0.9566242,0.992349,4.326806,0,0.1058042,0.06172255,0.2569837,0.4370666,0.5633065,0.7562113,6.971127,0.5444861,0.04828697,6.357032,8.959514,
18976,23,1432,0.7011173,0.9618479,0.9578152,0.9848987,4.328756,0,0.1062325,0.06211348,0.2557235,0.4363856,0.5669665,0.7554343,6.960258,0.5446667,0.04853723,6.328407,8.937348,
18996,23,1436,0.7019498,0.958985,0.9586375,0.9825342,4.334676,0,0.1060939,0.06235617,0.2546584,0.4361116,0.5704167,0.7561362,6.957837,0.5450054,0.04843618,6.311166,8.871012,
19016,23,1437,0.7077245,0.9583458,0.9593251,0.9852194,4.33366,0,0.1061914,0.06221446,0.254323,0.4350798,0.5723937,0.7553521,6.960436,0.5460677,0.04836985,6.318225,8.915486,
19036,23,1436,0.7082173,0.9555416,0.9585755,0.9833643,4.334324,0,0.1060543,0.06207329,0.25363,0.4348121,0.5719011,0.7535757,6.943947,0.5469305,0.04831443,6.324449,9.006396,
19056,23,1437,0.7077245,0.9541379,0.9583452,0.977394,4.333088,0,0.1056946,0.06154839,0.2540479,0.4337696,0.572166,0.7549635,6.953084,0.5463021,0.04831691,6.287353,8.985695,
19076,23,1433,0.7083043,0.952507,0.9592452,0.9748281,4.32188,0,0.1056866,0.06117478,0.2546517,0.432948,0.5705659,0.7541012,6.967853,0.546202,0.04814828,6.287386,8.936455,
19096,23,1440,0.7111111,0.9522778,0.9593334,0.976278,4.31497,0,0.1054356,0.0606335,0.2545317,0.430147,0.5698717,0.7502015,6.986403,0.5470687,0.04821641,6.285381,8.930477,
19116,23,1455,0.708591,0.9511346,0.9591469,0.978326,4.316633,0,0.1055706,0.06030343,0.2550927,0.4287922,0.5703219,0.7503666,6.97964,0.5476049,0.04821292,6.254219,9.00541,
19136,23,1460,0.7178082,0.9488289,0.9608459,0.9765587,4.302029,0,0.1054149,0.0607735,0.2563884,0.4270808,0.5699069,0.7515647,6.976524,0.5476384,0.04800398,6.244415,9.027916,
19156,23,1457,0.7179135,0.9475841,0.9620785,0.9730729,4.302558,0,0.1055701,0.06094473,0.2552756,0.4267602,0.5692055,0.751233,6.960252,0.54772,0.04800319,6.29218,9.049932,
19176,23,1463,0.7183869,0.9469169,0.962913,0.9699141,4.304838,0,0.1056538,0.06057109,0.2545049,0.4259633,0.5707746,0.7541043,6.948636,0.5476073,0.04807802,6.278431,8.998163,
19196,23,1439,0.7213343,0.9475733,0.9614481,0.9677179,4.29207,0,0.105642,0.05995178,0.2556417,0.4252245,0.573245,0.7536984,6.930115,0.5474855,0.04841005,6.242738,8.933978,
19216,23,1433,0.7278437,0.9483528,0.9613093,0.9667469,4.283195,0,0.1053931,0.060066,0.2549968,0.4230813,0.5694717,0.7540748,6.921854,0.5487018,0.04842113,6.219395,8.906722,
19236,23,1411,0.72927,0.944705,0.961523,0.9681782,4.277287,0,0.1055807,0.05997816,0.2557547,0.4243279,0.5719578,0.7567154,6.919935,0.5486745,0.04849484,6.214197,8.865803,
19256,23,1405,0.7316726,0.9445279,0.9620787,0.9627354,4.273401,0,0.1052683,0.06029692,0.2554651,0.4232034,0.5716614,0.7563031,6.921138,0.5480612,0.04865538,6.211973,8.908536,
19276,23,1409,0.7303052,0.944391,0.9618548,0.9633684,4.2616,0,0.1049098,0.06049241,0.2536942,0.4226101,0.5732852,0.7579831,6.916533,0.5473539,0.04853029,6.203547,8.928722,
19296,23,1420,0.7316902,0.9416537,0.9645526,0.9589438,4.258688,0,0.1044071,0.06033845,0.2519697,0.4246275,0.5716933,0.7575384,6.916359,0.5458006,0.04833569,6.166942,8.953172,
19316,23,1429,0.7326802,0.9405568,0.9673567,0.9576414,4.262529,0,0.1040347,0.06056061,0.2503959,0.4246305,0.574196,0.7584594,6.909598,0.5456016,0.04839309,6.148433,8.888329,
19336,23,1438,0.7343532,0.9416779,0.9707398,0.9547351,4.259357,0,0.1039235,0.06094971,0.2487608,0.424523,0.5721667,0.7572336,6.927471,0.5457655,0.04840704,6.147999,8.857437,
19356,23,1436,0.729805,0.9398132,0.9713938,0.954914,4.259548,0,0.1038669,0.06105792,0.2481127,0.4256841,0.5699569,0.7558067,6.939876,0.544953,0.04836645,6.144273,8.839356,
19376,24,1441,0.7300486,0.9394656,0.9708069,0.9534717,4.258064,0,0.1041644,0.06076399,0.2487637,0.4256359,0.56853,0.7546652,6.928761,0.5449226,0.04842343,6.156731,8.807261,
19397,24,1445,0.7266436,0.9389806,0.9692759,0.9513678,4.252043,0,0.1040961,0.06093146,0.2481619,0.4248435,0.568822,0.7561434,6.92165,0.5435988,0.04841476,6.168106,8.871501,
